title	count
Question Hour with the Vice-President of the Commission/High Representative of the Union for Foreign Affairs and Security Policy	128
Question Time (Commission)	512
Radio spectrum policy (debate)	60
Recent political developments in Hungary (B7-0050/2012 ) (vote)	10
Recent political developments in Hungary (debate)	220
Recording equipment in road transport (A7-0195/2012 - Silvia-Adriana Ţicău) (vote)	10
Recording equipment in road transport (debate)	60
Reform of the Common Fisheries Policy (A7-0253/2012 - Nikolaos Salavrakos) (vote)	6
Regional Convention on pan-Euro-Mediterranean preferential rules of origin - Regional Convention on pan-Euro-Mediterranean preferential rules of origin (debate)	48
Regional airports and air services (short presentation)	38
Removal of fins of sharks on board vessels (A7-0295/2012 - Maria do Céu Patrão Neves) (vote)	8
Reprogramming of the structural funds to better combat youth unemployment and help SMEs (debate)	100
Request for waiver of the immunity of Krisztina Morvai (A7-0050/2012 - Eva Lichtenberger) (vote)	4
Resumption of the session	34
Return of the sealed-off section of Famagusta to its lawful inhabitants (written declaration)	4
Review of the 6th Environment Action Programme and the setting of priorities for the 7th Environment Action Programme (A7-0048/2012 - Jo Leinen) (vote)	6
Review of the 6th Environment Action Programme and the setting of priorities for the 7th Environment Action Programme (debate)	54
Review of the Danish Presidency (debate)	82
Revision of the current data retention framework (debate)	68
Rising threats from antimicrobial resistance (A7-0373/2012 - Anna Rosbach) (vote)	2
Rising threats from antimicrobial resistance (short presentation)	40
Risk sharing instruments for Member States experiencing or threatened with serious difficulties with respect to their financial stability (A7-0067/2012 - Danuta Maria Hübner) (vote)	6
Risk sharing instruments for Member States experiencing or threatened with serious difficulties with respect to their financial stability (debate)	60
Roaming on public mobile communications networks within the Union (debate)	142
Role of women in the green economy (short presentation)	28
SMEs: competitiveness and business opportunities (A7-0293/2012 - Paul Rübig) (vote)	4
SMEs: competitiveness and business opportunities (short presentation)	40
SMEs’ access to Structural Funds - Evaluation of the SME definition	128
Sakharov Prize 2012 (announcement of winners)	10
Scheme of generalised tariff preferences (debate)	64
Schmallenberg outbreak (debate)	42
Science capacity-building in Africa: promoting European-African radio astronomy partnerships (written declaration): see Minutes	6
Shadow banking (short presentation)	22
Signature of acts adopted under the ordinary legislative procedure	8
Single European railway area (A7-0196/2012 - Debora Serracchiani) (vote)	12
Single European railway area (debate)	72
Single Market Act II - Concerns of European citizens and business with the functioning of the Single Market (debate)	150
Situation concerning Greece (Commission statement)	6
Situation in Belarus (B7-0178/2012 ) (vote)	20
Situation in Belarus (debate)	54
Situation in Burma (debate)	64
Situation in Burma, particularly the continuing violence in Rakhine State	38
Situation in Cambodia	52
Situation in Egypt (debate)	92
Situation in Gaza (B7-0522/2012 ) (vote)	10
Situation in Gaza (debate)	48
Situation in Georgia (debate)	42
Situation in Mali (B7-0201/2012 ) (vote)	4
Situation in Mali (debate)	44
Situation in Nigeria (debate)	82
Situation in Russia (debate)	76
Situation in Syria (B7-0425/2012 ) (vote)	8
Situation in Syria (debate)	296
Situation in Tibet (debate)	20
Situation in Ukraine (B7-0544/2012 ) (vote)	6
Situation in Ukraine (debate)	76
Situation in Ukraine, case of Yulia Tymoshenko (debate)	140
Situation in the Democratic Republic of the Congo	42
Situation of North Korean refugees (B7-0241/2012 ) (vote)	2
Situation of North Korean refugees (debate)	38
Situation of ethnic minorities in Iran (B7-0309/2012 ) (vote)	8
Situation of ethnic minorities in Iran (debate)	42
Situation of migrants in Greece (debate)	62
Situation of migrants in Libya	50
Situation of migrants in Libya (B7-0504/2012 ) (vote)	2
Situation of the homeless in Europe as a result of the spell of cold weather (debate)	26
Social Business Initiative (short presentation)	32
Social Investment Pact (short presentation)	30
South Africa: massacre of striking miners	44
Space strategy for the European Union (short presentation)	30
State of the Union (debate)	214
Statement by the President	32
Statements by the President	22
Statute for a European cooperative society with regard to the involvement of employees (short presentation)	24
Stock of herring distributed to the west of Scotland (debate)	44
Strategy for the protection and welfare of animals (short presentation)	32
Strengthening the rights of vulnerable consumers (short presentation)	32
Succession and the European Certificate of Succession (A7-0045/2012 - Kurt Lechner) (vote)	4
Succession and the European Certificate of Succession (debate)	60
Sudan and South Sudan (debate)	72
Sulphur content of marine fuels (debate)	74
Support for the establishment of a European Day of Remembrance for the Righteous (written declaration)	4
Swiss quotas on the number of residence permits granted to nationals of Poland, Lithuania, Latvia, Estonia, Slovenia, Slovakia, Czech Republic, Hungary (B7-0248/2012 ) (vote)	2
Swiss quotas on the number of residence permits granted to nationals of Poland, Lithuania, Latvia, Estonia, Slovenia, Slovakia, Czech Republic, Hungary (debate)	72
Tackling multiple sclerosis in Europe (written declaration)	4
Taxation of energy products and electricity (debate)	110
Technical requirements for credit transfers and direct debits in euros (debate)	62
Temporary judges of the European Union civil service tribunal - Protocol on the Statute of the Court of Justice of the European Union (debate)	42
Third-country legislation and EU data protection laws (debate)	42
Threat posed by chartering to flag state responsibilities under the CITES Convention (debate)	38
Towards a genuine Economic and Monetary Union (debate)	138
Towards a job-rich recovery (debate)	80
Trade and economic relations with the United States (A7-0321/2012 - Vital Moreira) (vote)	2
Trade and economic relations with the United States (short presentation)	18
Trade and investment strategy for the southern Mediterranean following the Arab Spring revolutions (debate)	80
Trade aspects of the Eastern partnership (A7-0183/2012 - Miloslav Ransdorf) (vote)	12
Trade aspects of the Eastern partnership (short presentation)	26
Trafficking in human beings (debate)	58
Transitional arrangements for bilateral investment agreements between Member States and third countries (debate)	40
Tribute	4
Vaccination against bluetongue (A7-0031/2012 - Janusz Wojciechowski) (vote)	4
Venezuela: possible withdrawal from the Inter-American Commission on Human Rights (debate)	56
Verification of credentials	8
Violence against lesbians and LGBT rights in Africa (debate)	54
Visa-free travel to Canada for all EU citizens and the EU-Canada Comprehensive Economic and Trade Agreement (debate)	68
Voluntary and unpaid donation of tissues and cells (A7-0223/2012 - Marina Yannakoudakis) (vote)	6
Voluntary and unpaid donation of tissues and cells (short presentation)	36
Voting time	112
Voting time (continuation)	4
Waste electrical and electronic equipment (debate)	64
Welcome	10
What is 'locally produced' food? (debate)	82
Women and climate change (debate)	70
Women in political decision making (A7-0029/2012 - Sirpa Pietikäinen) (vote)	6
Women's situation in war (A7-0429/2011 - Norica Nicolai)	4
Women's working conditions in the service sector (short presentation)	44
Women’s situation in war (short presentation)	32
Work of the ACP-EU Joint Parliamentary Assembly in 2011 (A7-0328/2012 - Norbert Neuser) (vote)	6
Youth opportunities initiative (debate)	108
eCall: a new 112 service for citizens (short presentation)	28
